bnum,wt_t00,wt_t00.1,wt_t00.2,wt_t10,wt_t10.1,wt_t10.2,wt_t10_riff,wt_t10_riff.1,wt_t10_riff.2,wt_t30,wt_t30.1,wt_t30.2,wt_t30_riff,wt_t30_riff.1,wt_t30_riff.2,wt_t60,wt_t60.1,wt_t60.2,wt_t60_riff,wt_t60_riff.1,wt_t60_riff.2,ppk_delta_t00,ppk_delta_t00.1,ppk_delta_t00.2,ppk_delta_t10,ppk_delta_t10.1,ppk_delta_t10.2,ppk_delta_t10_riff,ppk_delta_t10_riff.1,ppk_delta_t10_riff.2,ppk_delta_t30,ppk_delta_t30.1,ppk_delta_t30.2,ppk_delta_t30_riff,ppk_delta_t30_riff.1,ppk_delta_t30_riff.2,ppk_delta_t60,ppk_delta_t60.1,ppk_delta_t60.2,ppk_delta_t60_riff,ppk_delta_t60_riff.1,ppk_delta_t60_riff.2
b2427,1.508436541648931e-06,4.925714141981754e-06,3.6524577419805004e-06,1.7963246024730511e-06,7.281265651984777e-06,3.3733772176084352e-06,5.583365743690385e-07,1.4830435326242755e-06,1.1244407464474176e-06,0.0,3.5864455411061036e-06,7.266391696657269e-06,1.049386417803114e-06,0.0,1.009163533188511e-06,3.0310602165007474e-06,3.6961837913205254e-06,6.354198820980525e-06,4.040053532998647e-07,2.1615793398444947e-06,3.9264284721946603e-07,1.1232908359497907e-05,1.00938613836004e-05,1.0502345325670007e-05,1.808406388381333e-05,3.8505860165581245e-06,2.2671264130000935e-05,5.890396077507681e-06,1.0078690453597173e-05,1.1310172857804336e-05,7.973832558840886e-06,0.0001540719806269647,8.451467131834141e-06,4.1762037302408753e-07,0.0,0.0,1.2706217521296643e-05,0.0,1.0221813337409555e-05,1.9559307550530662e-06,0.0,3.124929953150823e-06
b2428,1.7863064309000508e-06,1.1164952055158629e-05,9.023719127245955e-06,2.8158601876604626e-06,1.213544275330796e-05,7.973437059801737e-06,2.5125145846606756e-06,5.437826286289e-06,4.722651135079158e-06,1.5883918206866683e-07,8.368372929247574e-06,7.266391696657269e-06,2.2037114773865365e-06,3.8607397493480825e-06,0.0,4.925472851813708e-06,6.160306318867548e-06,1.1767034853667642e-05,1.0100133832496587e-06,2.1615793398444947e-06,1.177928541658399e-06,3.0113754325462466e-05,4.129306929654714e-05,6.526457452380631e-05,5.560849644272575e-05,5.13411468874416e-06,5.264344382729044e-05,2.217560876238188e-05,7.559017840197898e-05,2.6390403334876768e-05,4.6435848430896954e-05,0.0002567866343782747,3.6270879774121653e-05,2.5057222381445246e-06,0.0,1.470297701881883e-05,2.5412435042593285e-05,1.6887645023889677e-05,4.661146881858773e-05,2.9338961325795996e-06,2.4778742464478965e-05,6.640476150445483e-06
b2429,3.2153515756200878e-06,1.149333299795742e-05,1.589893370038572e-05,4.757832730874566e-06,1.4562531303969553e-05,1.288016755814129e-05,5.3041974565058685e-06,6.9208698189132545e-06,9.22041412086883e-06,7.941959103433341e-08,1.4345782164424362e-05,7.266391696657269e-06,2.833343328068407e-06,3.088591799478467e-06,6.559562965725355e-06,6.6304442235953745e-06,1.2936643269621826e-05,1.4591123218547891e-05,1.818024089849393e-06,4.014361631139776e-06,4.319071319414134e-06,5.16235788436499e-05,6.331603958803903e-05,8.026792498904925e-05,9.177662421035257e-05,0.0,8.107858866830847e-05,2.9451980387538533e-05,4.5354107041187464e-05,3.518720444650235e-05,6.425970944477666e-05,0.0005135732687565494,6.092099224197116e-05,5.637875035825173e-06,0.00016590033379292,0.0,3.81186525638901e-05,0.00016887645023889674,6.010426242396839e-05,1.9559307550530662e-06,9.91149698579157e-05,6.24985990630163e-06
b2430,2.2626548124733965e-06,5.582476027579321e-06,7.519765939371626e-06,2.3303670518569324e-06,1.3348987028638756e-05,4.600059842193319e-06,3.0708511590297098e-06,5.437826286289e-06,3.59821038863173e-06,2.779685686201671e-07,1.0161595699800638e-05,6.055326413881057e-06,2.30865011916685e-06,4.375505049261157e-06,1.009163533188511e-05,6.251561696532788e-06,5.544275686980793e-06,6.354198820980525e-06,1.3130173982245605e-06,2.7791734369429215e-06,0.0,4.06296685343542e-05,4.03754455344016e-05,5.7762899291184834e-05,4.701856609791455e-05,5.13411468874416e-06,6.30184291071213e-05,2.3561584310030746e-05,6.551148794838182e-05,4.021394793885998e-05,4.127630971635299e-05,0.00035950128812958467,4.8243791544219755e-05,8.561217646993784e-06,0.0,2.940595403763766e-05,2.964784088302549e-05,0.00011821351516722821,4.702034135208402e-05,3.4228788213428663e-06,0.0,2.73431370900697e-06
b2431,1.980815353375833e-05,8.14384738140983e-05,7.627191167076932e-05,2.223558561980157e-05,0.00010921898477977166,9.414789143688983e-05,2.3450136123499626e-05,3.312130556194211e-05,3.4857663139869936e-05,9.53035092411999e-07,5.02102375754854e-05,6.297539470436305e-05,8.500029984205226e-06,1.3383897797739994e-05,1.0596217098479398e-05,4.451869692985466e-05,6.0371001924901965e-05,8.166322188445345e-05,7.373097697722507e-06,1.3895867184714641e-05,9.816071180486654e-06,0.0005085878508298644,0.0005377275246170335,0.0006316410545864217,0.0007631474958966422,4.6207032198697484e-05,0.0006636147991947328,0.0003783713245081074,0.0006702329151642071,0.0004498935425657904,0.0005727087973141823,0.0011812185181399447,0.0005482889301775483,8.20624032992331e-05,0.00033180066758584,7.351488509409429e-05,0.0006098984410221207,0.002144730918033771,0.0005789635074307436,4.4497424677457186e-05,0.0002477874246447897,6.913907521346186e-05
b2432,8.336096677533552e-06,2.2986665995914816e-05,2.4278101461399795e-05,8.593228503722417e-06,1.698961985463117e-05,3.741382004983888e-05,9.77089005145817e-06,1.6313478858866992e-05,1.4842617853105971e-05,4.3680775068883403e-07,1.7334486782012865e-05,2.66434362210767e-05,5.876563939697442e-06,8.236244798609244e-06,5.045817665942573e-06,1.7996920035473135e-05,1.786488832471587e-05,2.7299520860509e-05,4.242056209648578e-06,8.646317359377953e-06,5.496999861072532e-06,0.0002428220190053164,0.00023582930687139107,0.000321071699956197,0.00031737532116092354,2.567057344372085e-05,0.0003508282059439123,0.00012716325649678357,0.00011590494021636769,0.00021363659842519293,0.00024390546650572152,0.0001540719806269647,0.0002753769707122623,5.7213991104300005e-05,7.110014305410858e-05,4.410893105645662e-05,0.00034306787307500955,0.00038841583554946276,0.00023714606942790189,2.7872013259506167e-05,0.00012389371232239484,2.890560206664505e-05
b2433,4.723788117269019e-06,2.003123751072573e-05,2.4922652827631623e-05,4.8063820444549125e-06,2.669797405727747e-05,3.158707758306073e-05,5.862534030874911e-06,1.5819131014658936e-05,1.4167953405237422e-05,3.1767836413733365e-07,1.9725450476083578e-05,1.2110652827762114e-05,3.7777911040912076e-06,5.405035649087313e-06,8.073308265508125e-06,1.34503297107221e-05,2.279313337980992e-05,2.2592706919041825e-05,3.6360481796987797e-06,3.7055645825905626e-06,4.711714166633596e-06,9.153625322739772e-05,0.00010552673264673144,0.00010727395582648651,0.00013336997114312305,8.984700705302304e-06,0.00011566187293441128,6.0982924096550176e-05,5.5432797494784634e-05,8.419795349698786e-05,8.536691327700244e-05,0.0001540719806269647,7.078103722911074e-05,1.2528611190722608e-05,0.0,7.351488509409428e-06,0.00014188609565447938,0.00028708996540612497,9.322293763717546e-05,4.889826887632667e-06,0.0,3.124929953150823e-06
b2434,1.1194186966973628e-05,5.3854474619000456e-05,5.6075968862171244e-05,1.4564794074105823e-05,9.465645347580214e-05,8.034771191030993e-05,1.3400077784856905e-05,2.6694783587236908e-05,3.05847883033697e-05,9.53035092411999e-07,4.722153295789699e-05,4.117621961439115e-05,8.500029984205226e-06,1.003792334830501e-05,1.3119125931450747e-05,3.125780848266394e-05,4.743435865528006e-05,6.260062542151193e-05,8.989119110921975e-06,1.2660678990517737e-05,7.067571249950393e-06,0.00016777663124186237,0.00023307643558495472,0.00025880779552543926,0.00030381227324806354,1.4118815394046463e-05,0.00024131447243458577,9.701828833542085e-05,0.00019149511861834631,0.00012818195905511576,0.0001974696180748246,0.0002054293075026194,0.00016656433138989766,1.4825523242355097e-05,4.7400095369405766e-05,0.0,0.0003049492205111194,0.0006923934459794773,0.00019993866887973123,4.889826887632667e-06,4.955748492895785e-05,8.9841736153086e-06
b2435,1.0281185902291411e-05,4.1047617849847905e-05,4.0821586528017345e-05,1.106924349632044e-05,5.460949238988594e-05,3.7107149393692704e-05,1.1725068061749848e-05,1.730217454728317e-05,2.0239933436053574e-05,3.9709795517166655e-07,2.51051187877427e-05,4.3598350179943634e-05,7.660520849962752e-06,1.2354367197913867e-05,1.9678688897176023e-05,1.989133267078616e-05,2.7721378434903963e-05,3.5301104561002936e-05,6.767089667772751e-06,5.8671439224350564e-06,8.245499791608793e-06,0.0003549121045499435,0.00035144990090156856,0.0005033624081088596,0.000410960351759448,2.8237630788092926e-05,0.0005663973445355413,0.00025813794574960165,0.0003275574397419084,0.0003493586727188449,0.00039540828512361534,0.0006676452493834471,0.0004472234690594005,6.6819259683854e-05,0.00014220028610821716,0.00010292083913173194,0.000298596111750471,0.000861269896217791,0.00038679341668744976,3.8140649723534825e-05,9.91149698579157e-05,3.0858683287364394e-05
b2436,4.961962308055692e-06,2.430018976710995e-05,1.847713916531319e-05,5.097677925937035e-06,3.276569543393157e-05,1.7480227400334628e-05,9.491721764273624e-06,9.886956884161793e-06,1.5967058599553332e-05,2.3825877310299975e-07,1.4943523087942062e-05,1.332171811053835e-05,4.617300238333695e-06,6.691948898870025e-06,1.2614544164856457e-05,1.4397536028378566e-05,2.340916401169663e-05,2.0945322039528444e-05,4.4440588862985136e-06,8.646317359377953e-06,9.816071180486654e-06,0.00029014363294532894,0.00032025069298865935,0.000450100513957019,0.0004385385491822624,2.310351609934877e-05,0.0004522725064576304,0.0003492658380072625,0.0005291312488137021,0.0005152412079665868,0.00035882246514763267,0.0009244318837616958,0.00036235665327726224,7.976549124760059e-05,0.0002844005722164343,0.0001102723276411413,0.00028588989422917454,0.001182135151671786,0.00040273944549359166,3.1783874769612335e-05,0.00012389371232239484,4.8436414273837696e-05
b2437,5.636789181951271e-06,1.6419047139939135e-05,2.084049417482989e-05,5.728819002481627e-06,2.5484429781946697e-05,1.7480227400334628e-05,6.7000388924284685e-06,1.2358696105202276e-05,1.4167953405237422e-05,2.3825877310299975e-07,1.554126401145976e-05,1.6954913958866932e-05,3.98766838765183e-06,8.236244798609244e-06,6.054981199131094e-06,1.534474234603503e-05,1.1088551373961604e-05,2.1651344130748505e-05,2.121028104824289e-06,1.235188194196854e-06,3.5337856249751965e-06,8.269332536992086e-05,7.708039602022131e-05,0.00014178166189654482,0.0001121211960796425,1.4118815394046463e-05,0.00011950446007508968,8.073307565054654e-05,9.070821408237458e-05,0.00011812847207040057,8.72431091732003e-05,0.0001540719806269647,9.789616094374542e-05,1.7957676040035748e-05,2.3700047684702856e-05,3.675744254704701e-05,7.20018992873476e-05,0.00025331467535834513,9.076970243619703e-05,6.356774953922466e-06,9.91149698579157e-05,1.054663859188401e-05
b2438,4.961962308055692e-06,1.7075809025536767e-05,3.1153316034539614e-05,7.2823970370529346e-06,3.6406328259923885e-05,2.9133712333890933e-05,1.0608394913011737e-05,2.2245652989364066e-05,1.4842617853105971e-05,1.9854897758583327e-07,2.8691564328848812e-05,1.2110652827762114e-05,5.141993447235251e-06,9.008392748478881e-06,9.587053565290897e-06,1.4397536028378566e-05,1.601679642905565e-05,2.5181454586848814e-05,1.2120160598995953e-06,3.3967675340413488e-06,2.355857083316798e-06,0.00011615305239821249,0.00016608990094833383,0.0001402813268500205,0.0001555229494007946,5.13411468874416e-06,0.00014793960491610772,0.00013929054253871136,0.00016125904725755477,0.00015708573413617124,0.00015947665117681806,0.0004108586150052394,0.00012325056233924788,5.178492625498687e-05,0.00018960038147762285,2.940595403763766e-05,0.00011859136353210187,0.0004221911255972427,0.00014146989658974835,3.9118615101061333e-05,7.433622739343698e-05,3.593669446123443e-05
b2439,8.137618185211319e-06,3.0867808623085626e-05,3.8028530607679426e-05,9.175820266686664e-06,4.6114682462570295e-05,3.526712545681544e-05,1.2283404636118868e-05,2.4717392210404552e-05,2.24888149289483e-05,0.0,4.662379203437929e-05,2.0588109807195648e-05,7.030888999280881e-06,9.523158048391918e-06,7.568726498913865e-06,2.1785745306099093e-05,3.449771538565823e-05,2.9417587134169184e-05,2.2220294431492542e-06,1.8527822912952813e-06,5.104357013853059e-06,0.0001116120894443727,0.0001376435643218237,0.0001230274738149916,0.00016004396537174767,8.984700705302304e-06,0.00021595339730611039,0.00010152270886527957,9.574755930917333e-05,0.00013572207429365197,0.00016135284707301592,5.135732687565494e-05,0.00014226636338587447,2.1925069583764634e-05,0.00016590033379292,2.940595403763766e-05,0.00012282676937253417,0.00028708996540612497,0.0001267504853838788,1.9070324861767345e-05,4.955748492895785e-05,1.1327871080171719e-05
b2440,1.0678142886935841e-05,4.925714141981754e-05,5.586111840676063e-05,1.3788005056820191e-05,7.038556796918622e-05,5.918743663622059e-05,1.730843380544019e-05,3.509869693877447e-05,3.59821038863173e-05,4.3680775068883403e-07,4.662379203437929e-05,5.328687244215327e-05,5.456809372576187e-06,1.4156045747609632e-05,1.4632871231233517e-05,2.576401184025634e-05,4.9282450550940374e-05,5.318699753857773e-05,3.4340455030488493e-06,4.940752776787416e-06,2.7484999305362608e-06,0.00012881994905892277,0.00026152277221146484,0.0002130475766064483,0.00021881717299414096,1.668587273841854e-05,0.00022517560644373777,0.00011295700713338264,0.00020661315429874226,0.00012818195905511576,0.00018715054064573637,5.135732687565494e-05,0.00017607223191321093,1.9628157532132127e-05,0.00014220028610821716,5.881190807527532e-05,0.00012917987813318256,0.00037152819052557333,0.00016641112113302791,3.9118615101061325e-06,0.0,1.054663859188401e-05
b2441,4.406222529552308e-05,0.00019571504190803158,0.0002206514177066601,5.452087915069368e-05,0.00039925606658382126,0.00022754962686046288,6.002118174467169e-05,6.179348052601138e-05,0.00010344854867316246,3.0179444593046667e-06,0.00013628493056195618,0.00015864955204360301,2.025315786360011e-05,2.1620142596349238e-05,2.6742833629495684e-05,0.00010608710757745244,0.00013306261648751464,0.00021674878200448168,7.676101712697446e-06,1.2660678990517737e-05,8.245499791608793e-06,0.0008790348286432309,0.0012094281185075376,0.001528841412407897,0.0014593839554235242,0.00011680110916891154,0.00148784974087041,0.0004202970848243586,0.000886924759916225,0.0005617385852708143,0.0011496390353952042,0.0019515784212746916,0.001112424361227636,7.391880602526351e-05,0.00033180066758584,0.00015438125869759764,0.0018339307289071134,0.004981855282047215,0.0013186139205256747,2.8849978637032676e-05,9.91149698579157e-05,3.3983613240515087e-05
b2442,4.961962308055692e-06,1.9374475625128222e-05,1.761773734367059e-05,5.291875180258466e-06,3.519278398459311e-05,2.269362855482042e-05,9.491721764273624e-06,9.886956884161793e-06,2.2938591227527378e-05,1.9854897758583327e-07,1.7334486782012865e-05,2.4221305655524227e-05,5.876563939697442e-06,6.949331548826571e-06,1.009163533188511e-05,8.90373938597094e-06,1.601679642905565e-05,2.2592706919041825e-05,2.7270361347740864e-06,7.102332116631918e-06,8.245499791608793e-06,5.7120533998297893e-05,7.432752473378468e-05,9.60214429775543e-05,7.414466192363446e-05,7.70117203311624e-06,7.454619052915556e-05,3.707484589960734e-05,6.551148794838182e-05,6.157760778137927e-05,5.065728919734231e-05,5.135732687565494e-05,7.218961508441665e-05,1.211099081769852e-05,9.480019073881142e-05,7.351488509409428e-06,4.870716716497044e-05,0.00013510116019111771,6.70550954934067e-05,1.1246601841555119e-05,0.0,3.124929953150823e-06
b2443,1.14323611577603e-05,1.9046094682329407e-05,3.373152149946692e-05,1.2088779081507849e-05,3.6406328259923885e-05,3.5880466769107803e-05,1.3120909497672434e-05,8.403913351537557e-06,1.844082824173766e-05,1.9854897758583327e-07,1.255255939387135e-05,2.301024037274799e-05,7.97533677530366e-06,4.118122399304622e-06,1.1605380631667977e-05,2.0459656461380042e-05,1.3552673901508624e-05,2.11806627366017e-05,7.474099036047466e-06,3.7055645825905626e-06,9.03078548604773e-06,3.250373482748342e-05,1.927009900505531e-05,4.350971634920428e-05,7.414466192363446e-05,0.0,5.840732453830758e-05,1.4206249363400894e-05,3.0236071360791523e-05,1.0053486984714957e-05,4.127630971635299e-05,0.00010271465375130998,4.014446887621202e-05,3.758583357216787e-06,4.7400095369405766e-05,0.0,2.3294732122377182e-05,5.0662935071669106e-05,3.598078294768178e-05,7.823723020212265e-06,2.4778742464478965e-05,3.906162441438529e-06
b2444,1.7863064309000508e-06,4.597333199182963e-06,6.660364117729157e-06,2.13616979753552e-06,9.708354202646369e-06,1.012013165282529e-05,1.6750097231071171e-06,5.437826286289e-06,3.1484340900527727e-06,3.9709795517166654e-08,8.966113852765256e-06,1.2110652827762115e-06,1.259263701363736e-06,7.721479498696153e-07,2.5229088329712917e-06,4.736031588282414e-06,6.160306318867548e-06,1.0119649974154178e-05,8.080107065997282e-07,1.8527822912952813e-06,1.177928541658399e-06,1.0993910309295811e-05,1.00938613836004e-05,2.6255863314174995e-05,1.1302539927383312e-05,0.0,1.8828676989322806e-05,4.850914416771042e-06,5.039345226798587e-06,5.026743492357479e-06,1.9700056910077533e-05,0.0,1.4437923016883297e-05,0.0,0.0,0.0,2.7530137962809392e-05,3.3775290047779354e-05,1.880813654083361e-05,4.889826887632666e-07,0.0,3.906162441438529e-07
b2445,1.3496537477911478e-06,4.925714141981754e-06,2.363355009516797e-06,1.699225975312345e-06,8.494809927315572e-06,3.066706561462219e-06,2.7916828718451926e-07,2.471739221040455e-06,2.023993343605357e-06,0.0,2.39096369407073e-06,6.055326413881057e-06,4.1975456712124507e-07,5.147652999130777e-07,0.0,2.841618952969445e-06,3.08015315943377e-06,3.5301104561002935e-06,1.2120160598995953e-06,0.0,7.85285694438933e-07,8.603929807275003e-06,7.340990097163942e-06,9.002010279145713e-06,1.2206743121574002e-05,3.8505860165581245e-06,1.3064796278305629e-05,1.7324694345610863e-06,5.039345226798587e-06,7.540115238536238e-06,7.0357346107419545e-06,0.0,4.577878029743495e-06,0.0,0.0,1.470297701881883e-05,4.235405840432203e-06,0.0,4.08872533496383e-06,4.889826887632666e-07,2.4778742464478965e-05,0.0
b2446,3.2550472740845347e-06,8.866285455567149e-06,6.8752145731397664e-06,3.6897478321068078e-06,6.06772137665398e-06,9.506790340532857e-06,2.7916828718451925e-06,3.4604349094566412e-06,1.3493288957369005e-06,7.941959103433341e-08,6.575150158694517e-06,1.4532783393314588e-05,1.8888955520456009e-06,5.147652999130777e-07,1.009163533188511e-06,7.198768014189273e-06,7.392367582641051e-06,7.295561609273946e-06,1.7170227515244278e-06,0.0,2.7484999305362608e-06,2.2465816718995814e-05,3.303445543723755e-05,2.1754858174602116e-05,3.978494054438926e-05,1.28352867218604e-06,2.3824040272204358e-05,3.4649388691221726e-06,1.5118035680395762e-05,3.770057619268111e-06,2.0169105884126963e-05,0.0,3.028442388907232e-05,2.0881018651204373e-06,2.3700047684702856e-05,0.0,2.1177029202161086e-05,1.6887645023889677e-05,2.535009707677573e-05,1.9559307550530662e-06,0.0,3.906162441438529e-07
